date,nav,cash,num_positions
2024-11-01,98268.94378000034,14547.573780000354,12
2024-11-04,98762.45378000036,14547.573780000354,12
2024-11-05,98829.23378000037,14547.573780000354,12
2024-11-06,100342.42378000035,14547.573780000354,12
2024-11-07,101854.84378000037,14547.573780000354,12
2024-11-08,103600.81644000037,1087.9564400003642,9
2024-11-11,103912.56644000034,1087.9564400003642,9
2024-11-12,105014.84644000037,1087.9564400003642,9
2024-11-13,104625.88644000035,1087.9564400003642,9
2024-11-14,104236.95644000036,1087.9564400003642,9
2024-11-15,103271.75644000038,1087.9564400003642,9
2024-11-18,101205.07644000037,1087.9564400003642,9
2024-11-19,101795.09644000037,1087.9564400003642,9
2024-11-20,102835.94644000038,1087.9564400003642,9
2024-11-21,103288.83644000035,1087.9564400003642,9
2024-11-22,104783.91086000037,2236.4908600003637,14
2024-11-25,104680.35086000037,2236.4908600003637,14
2024-11-26,103458.82086000037,2236.4908600003637,14
2024-11-27,104542.72086000037,2236.4908600003637,14
2024-11-29,103760.55219000037,3234.162190000364,14
2024-12-02,104311.58219000036,3234.162190000364,14
2024-12-03,104357.74219000035,3234.162190000364,14
2024-12-04,104856.57219000037,3234.162190000364,14
2024-12-05,106422.62219000037,3234.162190000364,14
2024-12-06,106618.69881000037,1270.3188100003626,13
2024-12-09,107519.51881000036,1270.3188100003626,13
2024-12-10,105819.99881000035,1270.3188100003626,13
2024-12-11,105971.37881000036,1270.3188100003626,13
2024-12-12,106963.93881000037,1270.3188100003626,13
2024-12-13,106556.50881000038,1270.3188100003626,13
2024-12-16,106176.93381000038,1270.3188100003626,13
2024-12-17,106538.86881000036,1270.3188100003626,13
2024-12-18,106296.40286000037,5402.132860000363,13
2024-12-19,102884.61286000037,5402.132860000363,13
2024-12-20,103450.58392000038,1183.4239200003594,9
2024-12-23,103958.66392000034,1183.4239200003594,9
2024-12-24,103722.66032000036,3764.4403200003594,9
2024-12-26,105348.54032000036,3764.4403200003594,9
2024-12-27,105080.46032000035,3764.4403200003594,9
2024-12-30,103820.45534000036,5058.125340000359,9
