date,nav,cash,num_positions
2024-02-27,96205.64386500037,10066.703865000367,12
2024-02-28,96029.39386500035,10066.703865000367,12
2024-02-29,95892.94386500036,10066.703865000367,12
2024-03-01,97141.02429500039,1399.834295000379,13
2024-03-04,98310.84429500037,1399.834295000379,13
2024-03-05,98906.34429500037,1399.834295000379,13
2024-03-06,98073.7842950004,1399.834295000379,13
2024-03-07,99357.61429500039,1399.834295000379,13
2024-03-08,100255.35201500042,1757.9820150003925,13
2024-03-11,98004.30201500039,1757.9820150003925,13
2024-03-12,96206.18201500039,1757.9820150003925,13
2024-03-13,98006.20201500037,1757.9820150003925,13
2024-03-14,97342.0620150004,1757.9820150003925,13
2024-03-15,96728.35586500038,1766.5258650003996,13
2024-03-18,96537.02394500042,2907.3039450004,13
2024-03-19,97323.60472500038,3525.9047250003996,13
2024-03-20,97481.74472500038,3525.9047250003996,13
2024-03-21,98559.84213500038,4157.8621350004,12
2024-03-22,99287.32860500041,1478.3286050004167,13
2024-03-25,98845.15860500041,1478.3286050004167,13
2024-03-26,98378.47860500042,1478.3286050004167,13
2024-03-27,98103.7086050004,1478.3286050004167,13
2024-03-28,99191.61860500042,1478.3286050004167,13
2024-04-01,99043.6686050004,1478.3286050004167,13
2024-04-02,99201.9186050004,1478.3286050004167,13
2024-04-03,97182.68333500042,7068.003335000416,12
2024-04-04,98172.30947500042,20318.599475000414,10
2024-04-05,96929.7489850004,1080.788985000418,14
2024-04-08,98869.26898500041,1080.788985000418,14
2024-04-09,98524.28898500041,1080.788985000418,14
2024-04-10,97512.12898500044,1080.788985000418,14
2024-04-11,97299.04653500044,8256.056535000418,13
2024-04-12,98187.03296500041,1798.8229650004232,15
2024-04-15,96682.66296500043,1798.8229650004232,15
2024-04-16,95979.05296500043,1798.8229650004232,15
2024-04-17,96395.13296500042,1798.8229650004232,15
2024-04-18,94838.89296500043,1798.8229650004232,15
2024-04-19,94327.80919500043,960.7791950004332,10
2024-04-22,92446.27729500044,14259.367295000433,8
2024-04-23,93427.25729500043,14259.367295000433,8
2024-04-24,94559.02729500041,14259.367295000433,8
2024-04-25,95201.81729500045,14259.367295000433,8
2024-04-26,93096.36618500044,260.1361850004405,7
2024-04-29,93724.28618500044,260.1361850004405,7
2024-04-30,93907.35618500045,260.1361850004405,7
2024-05-01,92553.75618500046,260.1361850004405,7
2024-05-02,91758.80138500044,9465.721385000441,6
2024-05-03,92120.00538500043,781.0353850004449,11
2024-05-06,92869.96538500044,781.0353850004449,11
2024-05-07,94056.70538500044,781.0353850004449,11
2024-05-08,94249.08538500045,781.0353850004449,11
2024-05-09,94619.80538500045,781.0353850004449,11
2024-05-10,95302.60182500044,833.7118250004442,10
2024-05-13,95757.35182500044,833.7118250004442,10
2024-05-14,95569.45182500043,833.7118250004442,10
2024-05-15,96387.85182500044,833.7118250004442,10
2024-05-16,97815.55182500044,833.7118250004442,10
2024-05-17,97279.08869500044,1175.3486950004462,11
2024-05-20,97125.33869500044,1175.3486950004462,11
2024-05-21,97860.22869500043,1175.3486950004462,11
2024-05-22,98618.96869500045,1175.3486950004462,11
2024-05-23,98278.70869500045,1175.3486950004462,11
2024-05-24,98138.60489500046,902.6648950004546,14
2024-05-28,99327.61489500047,902.6648950004546,14
2024-05-29,99271.09489500045,902.6648950004546,14
2024-05-30,98172.67998500046,7221.249985000454,13
2024-05-31,97654.33793500045,2387.7579350004607,15
2024-06-03,98203.84793500046,2387.7579350004607,15
2024-06-04,97849.72793500047,2387.7579350004607,15
2024-06-05,97652.32793500047,2387.7579350004607,15
2024-06-06,99076.35441500046,10243.414415000461,14
2024-06-07,98537.19768500049,2001.88768500047,13
2024-06-10,98301.77768500047,2001.88768500047,13
2024-06-11,99056.77768500049,2001.88768500047,13
2024-06-12,99065.77768500049,2001.88768500047,13
2024-06-13,100106.38043500048,11599.53043500047,11
2024-06-14,99780.04599500047,2445.575995000462,15
2024-06-17,99520.85599500049,2445.575995000462,15
2024-06-18,100702.56599500046,2445.575995000462,15
2024-06-20,101332.62765500048,5560.797655000462,14
2024-06-21,100137.62828500046,1881.3482850004693,13
2024-06-24,99762.65828500046,1881.3482850004693,13
2024-06-25,98792.89742500047,4949.137425000469,12
2024-06-26,99639.33742500047,4949.137425000469,12
2024-06-27,99479.99616500047,9286.05616500047,11
2024-06-28,99292.50360500047,2218.0036050004564,13
2024-07-01,98354.30147500047,4977.3714750004565,12
2024-07-02,98597.79147500046,4977.3714750004565,12
2024-07-03,99062.37147500046,4977.3714750004565,12
2024-07-05,99037.84038500045,2209.1603850004635,12
2024-07-08,100274.91038500045,2209.1603850004635,12
2024-07-09,100491.88038500048,2209.1603850004635,12
2024-07-10,101162.47038500046,2209.1603850004635,12
2024-07-11,101882.16038500048,2209.1603850004635,12
2024-07-12,99125.34472500047,2315.2647250004684,12
2024-07-15,99309.86472500046,2315.2647250004684,12
2024-07-16,99410.08472500047,2315.2647250004684,12
2024-07-17,99389.67972500047,2315.2647250004684,12
2024-07-18,96422.09210500047,14795.392105000468,9
2024-07-19,95044.66484500046,1090.054845000474,11
2024-07-22,93718.68484500048,1090.054845000474,11
2024-07-23,94849.44484500047,1090.054845000474,11
2024-07-24,94587.01484500045,1090.054845000474,11
2024-07-25,92687.22734500049,4514.127345000474,10
2024-07-26,91980.06278500047,362.41278500047156,6
2024-07-29,92437.91278500047,362.41278500047156,6
2024-07-30,92659.33278500047,362.41278500047156,6
2024-07-31,92703.36278500049,362.41278500047156,6
2024-08-01,93241.62278500047,362.41278500047156,6
2024-08-02,93609.73848500046,1939.8384850004686,10
2024-08-05,92747.58848500047,1939.8384850004686,10
2024-08-06,90280.20318500046,8818.253185000467,9
2024-08-07,90346.15318500047,8818.253185000467,9
2024-08-08,90389.41318500048,8818.253185000467,9
2024-08-09,89578.22754500045,803.0075450004642,7
2024-08-12,89920.86754500047,803.0075450004642,7
2024-08-13,90062.66754500047,803.0075450004642,7
2024-08-14,90936.59754500048,803.0075450004642,7
2024-08-15,91055.21754500046,803.0075450004642,7
2024-08-16,91456.26343500048,2228.4034350004695,14
2024-08-19,91413.47343500046,2228.4034350004695,14
2024-08-20,92076.38343500048,2228.4034350004695,14
2024-08-21,92306.81343500047,2228.4034350004695,14
2024-08-22,93145.94343500046,2228.4034350004695,14
2024-08-23,92651.3765450005,1075.6365450004778,15
2024-08-26,93076.9665450005,1075.6365450004778,15
2024-08-27,93168.83654500048,1075.6365450004778,15
2024-08-28,93453.00654500046,1075.6365450004778,15
2024-08-29,93354.51654500049,1075.6365450004778,15
2024-08-30,93564.58794500047,1207.767945000487,12
2024-09-03,94132.3979450005,1207.767945000487,12
2024-09-04,93845.34794500048,1207.767945000487,12
2024-09-05,93938.4084650005,9808.638465000487,11
2024-09-06,93233.52183500049,1876.7318350004782,15
2024-09-09,92594.47672500048,3350.3667250004783,14
2024-09-10,93325.98672500045,3350.3667250004783,14
2024-09-11,94172.34672500049,3350.3667250004783,14
2024-09-12,93953.62672500049,3350.3667250004783,14
2024-09-13,94218.59427500049,2281.1442750004962,13
2024-09-16,94432.67427500049,2281.1442750004962,13
2024-09-17,94891.03427500046,2281.1442750004962,13
2024-09-18,93773.30427500048,2281.1442750004962,13
2024-09-19,93570.7142750005,2281.1442750004962,13
2024-09-20,93725.42282500051,919.7328250005021,12
2024-09-23,94538.6928250005,919.7328250005021,12
2024-09-24,95304.34282500051,919.7328250005021,12
2024-09-25,95040.11282500054,919.7328250005021,12
2024-09-26,94957.76282500048,919.7328250005021,12
2024-09-27,94282.5046950005,1608.3746950005097,9
2024-09-30,94058.6146950005,1608.3746950005097,9
2024-10-01,94656.34469500052,1608.3746950005097,9
2024-10-02,94356.21469500053,1608.3746950005097,9
2024-10-03,94092.53389500052,14386.38389500051,8
2024-10-04,93637.99298500051,1482.2029850005147,13
2024-10-07,93623.53298500052,1482.2029850005147,13
2024-10-08,92178.4929850005,1482.2029850005147,13
2024-10-09,92622.85298500051,1482.2029850005147,13
2024-10-10,93377.69298500053,1482.2029850005147,13
2024-10-11,93203.75142500055,1888.0114250005208,14
2024-10-14,94045.75142500052,1888.0114250005208,14
2024-10-15,94546.77142500054,1888.0114250005208,14
2024-10-16,93869.41142500052,1888.0114250005208,14
2024-10-17,94622.38142500052,1888.0114250005208,14
2024-10-18,94206.85517500053,2129.125175000526,12
2024-10-21,94038.10517500053,2129.125175000526,12
2024-10-22,93481.41517500053,2129.125175000526,12
2024-10-23,93294.51517500053,2129.125175000526,12
2024-10-24,92930.40517500055,2129.125175000526,12
2024-10-25,92045.79682500052,1077.7168250005325,14
2024-10-28,91362.16682500056,1077.7168250005325,14
2024-10-29,91049.57479500053,7133.684795000532,13
2024-10-30,91595.74479500053,7133.684795000532,13
2024-10-31,91338.74769500054,13069.842695000532,12
2024-11-01,90666.22261500056,2033.2626150005308,15
2024-11-04,91189.04261500054,2033.2626150005308,15
2024-11-05,91018.62261500052,2033.2626150005308,15
2024-11-06,92379.90261500052,2033.2626150005308,15
2024-11-07,93546.1026150005,2033.2626150005308,15
2024-11-08,94954.52135500053,886.3213550005325,9
2024-11-11,95240.35635500052,886.3213550005325,9
2024-11-12,96247.02135500053,886.3213550005325,9
2024-11-13,95890.31135500052,886.3213550005325,9
2024-11-14,95531.25135500054,886.3213550005325,9
2024-11-15,94546.45711500054,1942.3971150005373,14
2024-11-18,93407.30711500054,1942.3971150005373,14
2024-11-19,93624.71711500052,1942.3971150005373,14
2024-11-20,94311.62711500053,1942.3971150005373,14
2024-11-21,94770.52621500053,13331.896215000535,12
2024-11-22,95830.73300500055,1533.2830050005418,14
2024-11-25,95745.57300500054,1533.2830050005418,14
2024-11-26,94613.38300500053,1533.2830050005418,14
2024-11-27,95606.05300500055,1533.2830050005418,14
2024-11-29,94798.99014500056,1567.9701450005564,12
2024-12-02,95343.77014500056,1567.9701450005564,12
2024-12-03,95535.49014500054,1567.9701450005564,12
2024-12-04,95601.66014500055,1567.9701450005564,12
2024-12-05,97550.14345500057,36229.96345500056,8
2024-12-06,97447.49652500058,2056.956525000563,13
2024-12-09,98254.34652500055,2056.956525000563,13
2024-12-10,96712.28652500059,2056.956525000563,13
2024-12-11,96854.45652500057,2056.956525000563,13
2024-12-12,97746.72652500057,2056.956525000563,13
2024-12-13,97299.62151500054,1677.4715150005622,15
2024-12-16,96894.74151500057,1677.4715150005622,15
2024-12-17,97432.78151500055,1677.4715150005622,15
2024-12-18,97001.92151500058,1677.4715150005622,15
2024-12-19,93621.75151500056,1677.4715150005622,15
2024-12-20,93840.66720500057,904.5472050005742,9
2024-12-23,94307.02720500057,904.5472050005742,9
2024-12-24,94099.53720500057,904.5472050005742,9
2024-12-26,95738.00520500058,14792.645205000574,8
2024-12-27,95311.77217500059,1969.4421750005874,13
2024-12-30,94147.44217500059,1969.4421750005874,13
